Batch,Rater,Trial,Text,Rating,Subject,Text_Language,Text_Type,Time,Rater_Sex,Rater_Age,Rater_NativeLanguage,Rater_NativeLanguage2,Rater_NativeLanguageOther,Rater_Country,Rater_Education,Rater_Profession,Rater_OtherProfession,Rater_TeacherLevel,Rater_StudentField
Portuguese_P,59a45340c0f41,47,AC_PLD_5_narr_P_C_3,9,AC_PLD_5,Portuguese,narr,3,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,48,L_PLD_13_arg_P_C_2,5,L_PLD_13,Portuguese,arg,2,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,49,A_PLF_2_narr_P_C_3,4,A_PLF_2,Portuguese,narr,3,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,50,AL_CP_3_arg_P_C_3,9,AL_CP_3,Portuguese,arg,3,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,51,D_PLF_1_narr_P_C_1,5,D_PLF_1,Portuguese,narr,1,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,52,H_PLD_9_narr_P_C_1,3,H_PLD_9,Portuguese,narr,1,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59a45340c0f41,53,Y_PNF_26_arg_P_C_1,5,Y_PNF_26,Portuguese,arg,1,female,19,mono-Portuguese,NA,NA,CH,Secondary,Student,NA,NA,Humanidades
Portuguese_P,59e885742ca53,2,I_PLD_3_arg_P_C_1,4,I_PLD_3,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,3,E_PLD_5_arg_P_C_3,5,E_PLD_5,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,4,Y_PNF_28_narr_P_C_2,4,Y_PNF_28,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,5,AK_CP_20_arg_P_C_3,9,AK_CP_20,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,6,M_PLD_8_arg_P_C_3,5,M_PLD_8,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,7,AC_PLD_5_narr_P_C_3,8,AC_PLD_5,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,8,E_PLD_5_arg_P_C_1,3,E_PLD_5,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,9,AL_CP_18_narr_P_C_3,9,AL_CP_18,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,10,AL_CP_21_arg_P_C_1,7,AL_CP_21,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,11,O_PLD_6_narr_P_C_2,4,O_PLD_6,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,12,A_PLF_2_narr_P_C_3,7,A_PLF_2,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,13,AK_CP_9_narr_P_C_2,6,AK_CP_9,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,14,Y_PNF_26_arg_P_C_1,4,Y_PNF_26,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,15,AJ_CP_14_narr_P_C_3,8,AJ_CP_14,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,16,AL_CP_11_narr_P_C_3,6,AL_CP_11,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,17,A_PLF_16_arg_P_C_1,5,A_PLF_16,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,18,D_PLF_2_narr_P_C_2,4,D_PLF_2,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,19,AK_CP_21_narr_P_C_1,4,AK_CP_21,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,20,L_PLD_12_narr_P_C_3,4,L_PLD_12,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,21,AD_PLF_9_arg_P_C_3,6,AD_PLF_9,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,22,L_PLD_13_arg_P_C_2,3,L_PLD_13,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,23,AA_PLF_6_arg_P_C_2,5,AA_PLF_6,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,24,H_PLD_9_narr_P_C_1,3,H_PLD_9,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,25,AD_PLF_10_arg_P_C_3,4,AD_PLF_10,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,26,E_PLD_11_arg_P_C_2,3,E_PLD_11,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,27,AI_CP_16_arg_P_C_2,8,AI_CP_16,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,28,AE_PLF_2_arg_P_C_1,7,AE_PLF_2,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,29,AL_CP_6_narr_P_C_1,6,AL_CP_6,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,30,J_PLD_5_narr_P_C_1,3,J_PLD_5,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,31,A_PLF_15_arg_P_C_3,5,A_PLF_15,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,32,E_PLD_16_narr_P_C_2,3,E_PLD_16,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,33,AL_CP_5_arg_P_C_2,6,AL_CP_5,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,34,AK_CP_15_narr_P_C_2,5,AK_CP_15,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,35,AE_PLF_2_narr_P_C_3,4,AE_PLF_2,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,36,AL_CP_3_arg_P_C_3,9,AL_CP_3,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,37,AK_CP_18_arg_P_C_1,7,AK_CP_18,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,38,J_PLD_1_arg_P_C_2,6,J_PLD_1,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,39,O_PLD_14_arg_P_C_3,5,O_PLD_14,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,40,AJ_CP_11_arg_P_C_3,6,AJ_CP_11,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,41,AJ_CP_12_narr_P_C_2,4,AJ_CP_12,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,42,H_PLD_10_arg_P_C_1,3,H_PLD_10,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,43,AL_CP_21_narr_P_C_1,5,AL_CP_21,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,44,E_PLD_7_narr_P_C_3,3,E_PLD_7,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,45,Z_PLF_7_arg_P_C_3,4,Z_PLF_7,Portuguese,arg,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,46,AA_PLF_5_narr_P_C_1,4,AA_PLF_5,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,47,Y_PNF_5_narr_P_C_3,3,Y_PNF_5,Portuguese,narr,3,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,48,Y_PNF_34_arg_P_C_2,5,Y_PNF_34,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,49,A_PLF_5_arg_P_C_2,3,A_PLF_5,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,50,AJ_CP_20_arg_P_C_2,5,AJ_CP_20,Portuguese,arg,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,51,Y_PNF_4_narr_P_C_2,4,Y_PNF_4,Portuguese,narr,2,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,52,AI_CP_7_arg_P_C_1,3,AI_CP_7,Portuguese,arg,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_P,59e885742ca53,53,D_PLF_1_narr_P_C_1,5,D_PLF_1,Portuguese,narr,1,female,36,mono-Portuguese,NA,NA,--,PhD,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5914795418742,2,O_PLD_15_narr_P_C_2,9,O_PLD_15,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,3,AA_PLF_3_arg_P_C_2,7,AA_PLF_3,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,4,AK_CP_8_arg_P_C_3,8,AK_CP_8,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,5,M_PLD_10_arg_P_C_1,3,M_PLD_10,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,6,AE_PLF_5_narr_P_C_2,6,AE_PLF_5,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,7,AI_CP_15_narr_P_C_1,7,AI_CP_15,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,8,AI_CP_13_arg_P_C_1,5,AI_CP_13,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,9,AA_PLF_1_arg_P_C_1,7,AA_PLF_1,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,10,Y_PNF_19_narr_P_C_1,7,Y_PNF_19,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,11,AB_PLD_5_arg_P_C_3,6,AB_PLD_5,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,12,E_PLD_6_arg_P_C_2,6,E_PLD_6,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,13,E_PLD_13_narr_P_C_1,6,E_PLD_13,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,14,AJ_CP_7_arg_P_C_2,9,AJ_CP_7,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,15,E_PLD_9_arg_P_C_1,8,E_PLD_9,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,16,AD_PLF_13_arg_P_C_2,6,AD_PLF_13,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,17,AA_PLF_10_arg_P_C_3,8,AA_PLF_10,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,18,AD_PLF_8_narr_P_C_3,9,AD_PLF_8,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,19,AD_PLF_4_narr_P_C_1,7,AD_PLF_4,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,20,AA_PLF_7_arg_P_C_3,9,AA_PLF_7,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,21,AJ_CP_11_arg_P_C_1,9,AJ_CP_11,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,22,AK_CP_17_arg_P_C_2,9,AK_CP_17,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,23,E_PLD_7_narr_P_C_2,8,E_PLD_7,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,24,Z_PLF_4_arg_P_C_3,9,Z_PLF_4,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,25,AF_PLD_2_narr_P_C_3,6,AF_PLD_2,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,26,O_PLD_6_arg_P_C_3,8,O_PLD_6,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,27,AI_CP_5_arg_P_C_3,9,AI_CP_5,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,28,AI_CP_10_narr_P_C_1,8,AI_CP_10,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,29,AI_CP_12_arg_P_C_2,9,AI_CP_12,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,30,Y_PNF_12_narr_P_C_3,7,Y_PNF_12,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,31,AD_PLF_7_arg_P_C_1,7,AD_PLF_7,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,32,AB_PLD_8_arg_P_C_3,8,AB_PLD_8,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,33,Z_PLF_6_narr_P_C_3,8,Z_PLF_6,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,34,AL_CP_15_narr_P_C_2,9,AL_CP_15,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,35,AG_PLD_1_arg_P_C_1,8,AG_PLD_1,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,36,O_PLD_10_arg_P_C_2,6,O_PLD_10,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,37,Z_PLF_7_narr_P_C_2,8,Z_PLF_7,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,38,AK_CP_22_arg_P_C_3,9,AK_CP_22,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,39,O_PLD_7_narr_P_C_1,9,O_PLD_7,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,40,AJ_CP_14_arg_P_C_1,8,AJ_CP_14,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,41,C_PLF_30_arg_P_C_1,8,C_PLF_30,Portuguese,arg,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,42,AK_CP_22_narr_P_C_1,9,AK_CP_22,Portuguese,narr,1,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,43,AD_PLF_6_narr_P_C_2,7,AD_PLF_6,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,44,AJ_CP_19_narr_P_C_2,7,AJ_CP_19,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,45,L_PLD_6_arg_P_C_2,8,L_PLD_6,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,46,AK_CP_20_narr_P_C_2,7,AK_CP_20,Portuguese,narr,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,47,AA_PLF_12_arg_P_C_3,8,AA_PLF_12,Portuguese,arg,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,48,E_PLD_1_narr_P_C_3,9,E_PLD_1,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,49,M_PLD_14_narr_P_C_3,8,M_PLD_14,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,50,AI_CP_5_narr_P_C_3,9,AI_CP_5,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,51,AJ_CP_8_narr_P_C_3,9,AJ_CP_8,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,52,AA_PLF_8_arg_P_C_2,8,AA_PLF_8,Portuguese,arg,2,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5914795418742,53,AJ_CP_24_narr_P_C_3,9,AJ_CP_24,Portuguese,narr,3,male,30,mono-Portuguese,NA,NA,CH,Master,Linguist,NA,NA,NA
Portuguese_Q,5916b91dbd9bf,2,E_PLD_1_narr_P_C_3,8,E_PLD_1,Portuguese,narr,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,3,AL_CP_15_narr_P_C_2,5,AL_CP_15,Portuguese,narr,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,4,AK_CP_17_arg_P_C_2,9,AK_CP_17,Portuguese,arg,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,5,M_PLD_10_arg_P_C_1,5,M_PLD_10,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,6,AJ_CP_11_arg_P_C_1,6,AJ_CP_11,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,7,AD_PLF_8_narr_P_C_3,8,AD_PLF_8,Portuguese,narr,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,8,Z_PLF_7_narr_P_C_2,8,Z_PLF_7,Portuguese,narr,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,9,AI_CP_13_arg_P_C_1,7,AI_CP_13,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,10,AD_PLF_7_arg_P_C_1,5,AD_PLF_7,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,11,AD_PLF_4_narr_P_C_1,9,AD_PLF_4,Portuguese,narr,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,12,AE_PLF_5_narr_P_C_2,3,AE_PLF_5,Portuguese,narr,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,13,O_PLD_10_arg_P_C_2,8,O_PLD_10,Portuguese,arg,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,14,AB_PLD_5_arg_P_C_3,7,AB_PLD_5,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,15,AI_CP_5_arg_P_C_3,9,AI_CP_5,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,16,AA_PLF_7_arg_P_C_3,9,AA_PLF_7,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,17,E_PLD_13_narr_P_C_1,7,E_PLD_13,Portuguese,narr,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,18,O_PLD_15_narr_P_C_2,8,O_PLD_15,Portuguese,narr,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,19,AG_PLD_1_arg_P_C_1,9,AG_PLD_1,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,20,AJ_CP_19_narr_P_C_2,8,AJ_CP_19,Portuguese,narr,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,21,AI_CP_5_narr_P_C_3,9,AI_CP_5,Portuguese,narr,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,22,AJ_CP_8_narr_P_C_3,9,AJ_CP_8,Portuguese,narr,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,23,AB_PLD_8_arg_P_C_3,8,AB_PLD_8,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,24,AA_PLF_12_arg_P_C_3,5,AA_PLF_12,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,25,Y_PNF_12_narr_P_C_3,7,Y_PNF_12,Portuguese,narr,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,26,Z_PLF_4_arg_P_C_3,9,Z_PLF_4,Portuguese,arg,3,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,27,L_PLD_6_arg_P_C_2,9,L_PLD_6,Portuguese,arg,2,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
Portuguese_Q,5916b91dbd9bf,28,C_PLF_30_arg_P_C_1,8,C_PLF_30,Portuguese,arg,1,female,30,mono-Portuguese,NA,NA,BR,Master,Teacher,NA,SecondaryAdults,NA
